index,PUMPE_TOT,HAUSHALT_TOT,TEMPERATURE:TOTAL
2019-01-01 00:00:00,11.500999991099034,120.59544431898318,8.8000001907349
2019-01-01 00:30:00,16.719444433848064,173.0793329026962,7.8000001907349
2019-01-01 00:45:00,1711.770893054541,106.57055579291485,7.6999998092651
2019-01-01 01:00:00,2423.866002061632,124.10155563354496,7.6999998092651
2019-01-01 01:15:00,215.18388669755606,121.7541110568576,7.6999998092651
2019-01-01 01:30:00,11.898777770996091,136.59788945515933,7.8000001907349
2019-01-01 01:45:00,11.778888882531055,166.71433325873483,7.6999998092651
2019-01-01 02:00:00,11.799111164940769,243.42833353678392,7.6999998092651
2019-01-01 02:15:00,947.8339981290997,89.99511108398437,6.8000001907349
2019-01-01 02:30:00,2337.8393202039956,84.69599986606175,6.8000001907349
2019-01-01 02:45:00,1771.7676610628773,116.20688887702038,6.8000001907349
2019-01-01 03:00:00,11.601111157735224,160.57011074490023,6.8000001907349
2019-01-01 03:30:00,11.697555499606628,133.45444488525382,7.1999998092651
2019-01-01 03:45:00,11.693777794308144,141.66344409518734,7.3000001907349
2019-01-01 04:00:00,11.769333309597425,146.58055555555563,7.3000001907349
2019-01-01 04:30:00,2265.649096679684,102.1278885735405,7.1999998092651
2019-01-01 04:45:00,1689.9567857000552,138.48477893405496,7.1999998092651
2019-01-01 05:15:00,11.720555559794116,141.05955539279552,7.1999998092651
2019-01-01 05:30:00,11.742444483439158,169.0496671888559,7.1999998092651
2019-01-01 05:45:00,11.784111097123883,142.5833338419596,7.0999999046326
2019-01-01 06:00:00,11.78455557293363,91.4698888990615,7.0999999046326
2019-01-01 06:15:00,1441.7232202635853,124.58655548095709,6.9000000953674
2019-01-01 06:45:00,523.1623295254199,138.73255488077803,6.8000001907349
2019-01-01 07:00:00,11.750222280290432,108.0298888312443,6.8000001907349
2019-01-01 07:15:00,11.74155561659075,151.46333338419615,6.6999998092651
2019-01-01 07:45:00,11.755777814653205,162.61722208658784,6.6999998092651
2019-01-01 08:00:00,56.680777719286,163.81688961452903,6.6999998092651
2019-01-01 08:15:00,2217.859440104169,65.75355534023709,6.9000000953674
2019-01-01 09:00:00,11.564111169179318,184.17177810668935,6.9000000953674
2019-01-01 09:15:00,11.441555531819642,115.3172220865886,6.9000000953674
2019-01-01 09:30:00,11.450222195519318,119.11788914998398,7.0
2019-01-01 09:45:00,11.318333329094777,179.75600009494386,7.0
2019-01-01 10:00:00,421.16488802168135,127.61744444105378,7.0
2019-01-01 10:30:00,1735.1017656008364,82.08844477335616,7.3000001907349
2019-01-01 10:45:00,11.563444466061078,159.61411149766718,7.4000000953674
2019-01-01 11:15:00,11.550000042385554,1483.1486653645898,7.5
2019-01-01 11:30:00,11.56977780659996,1034.9546664767765,7.5
2019-01-01 11:45:00,745.8510037951997,170.87322137620689,7.5
2019-01-01 12:00:00,2286.3295491536483,103.34499994913749,7.5
2019-01-01 12:15:00,1576.4580001301222,187.78722296820754,7.5
2019-01-01 12:30:00,11.471111075083382,190.19455524020714,7.3000001907349
2019-01-01 12:45:00,11.501444403330453,210.26766713460296,7.1999998092651
2019-01-01 13:00:00,11.589333343505864,239.92744437323688,7.1999998092651
2019-01-01 13:30:00,2080.4554391649026,399.92988840738724,6.8000001907349
2019-01-01 13:45:00,2390.8294433593765,277.3575552198621,6.6999998092651
2019-01-01 14:00:00,1435.7879902309842,949.6954427083341,6.6999998092651
2019-01-01 14:15:00,43.55277796851284,236.48499942355687,7.1999998092651
2019-01-01 15:15:00,2306.4483317057256,2469.3986599392347,6.3000001907349
2019-01-01 15:45:00,43.78977771335196,2114.61156311035,6.1999998092651
2019-01-01 16:00:00,11.628888903723835,2321.737339274085,6.1999998092651
2019-01-01 16:15:00,11.787111123402921,516.3924463907873,6.1999998092651
2019-01-01 16:30:00,1668.6597862879466,571.9684441460486,5.9000000953674
